page_a,page_b,common_words,union_words,common_pct_jaccard
deratisation-chatenay-malabry,frelons-antony,276,1040,26.5385
deratisation-chatenay-malabry,frelons-arcueil,171,928,18.4267
deratisation-chatenay-malabry,frelons-choisy-le-roi,247,940,26.2766
deratisation-chatenay-malabry,frelons-clamart,168,928,18.1034
deratisation-chatenay-malabry,frelons-gentilly,173,929,18.6222
deratisation-chatenay-malabry,frelons-le-kremlin-bicetre,171,926,18.4665
deratisation-chatenay-malabry,frelons-orly,247,940,26.2766
deratisation-chatenay-malabry,frelons-thiais,246,939,26.1981
deratisation-chatenay-malabry,frelons-versailles,278,1062,26.177
deratisation-chatenay-malabry,guepes-antony,285,1032,27.6163
deratisation-chatenay-malabry,guepes-arcueil,164,934,17.5589
deratisation-chatenay-malabry,guepes-chatenay-malabry,257,934,27.5161
deratisation-chatenay-malabry,guepes-choisy-le-roi,251,946,26.5328
deratisation-chatenay-malabry,guepes-clamart,161,933,17.2562
deratisation-chatenay-malabry,guepes-gentilly,166,935,17.754
deratisation-chatenay-malabry,guepes-le-kremlin-bicetre,163,932,17.4893
deratisation-chatenay-malabry,guepes-orly,249,939,26.5176
deratisation-chatenay-malabry,guepes-thiais,248,938,26.4392
deratisation-chatenay-malabry,guepes-versailles,266,1036,25.6757
deratisation-chatenay-malabry,mouches-antony,252,945,26.6667
deratisation-chatenay-malabry,mouches-chatenay-malabry,260,938,27.7186
deratisation-chatenay-malabry,mouches-choisy-le-roi,252,943,26.7232
deratisation-chatenay-malabry,mouches-orly,252,943,26.7232
deratisation-chatenay-malabry,mouches-thiais,251,942,26.6454
deratisation-chatenay-malabry,mouches-versailles,251,945,26.5608
deratisation-chatenay-malabry,punaises-de-lit-antony,287,1054,27.2296
deratisation-chatenay-malabry,punaises-de-lit-arcueil,372,982,37.8819
deratisation-chatenay-malabry,punaises-de-lit-cachan,358,1006,35.5865
deratisation-chatenay-malabry,punaises-de-lit-chatenay-malabry,381,984,38.7195
deratisation-chatenay-malabry,punaises-de-lit-choisy-le-roi,253,935,27.0588
deratisation-chatenay-malabry,punaises-de-lit-clamart,374,988,37.8543
deratisation-chatenay-malabry,punaises-de-lit-fresnes,353,979,36.0572
deratisation-chatenay-malabry,punaises-de-lit-gentilly,377,980,38.4694
deratisation-chatenay-malabry,punaises-de-lit-le-kremlin-bicetre,365,986,37.0183
deratisation-chatenay-malabry,punaises-de-lit-lhay-les-roses,370,984,37.6016
deratisation-chatenay-malabry,punaises-de-lit-orly,253,935,27.0588
deratisation-chatenay-malabry,punaises-de-lit-thiais,252,934,26.9807
deratisation-chatenay-malabry,punaises-de-lit-versailles,252,938,26.8657
deratisation-chatenay-malabry,rats-arcueil,371,983,37.7416
deratisation-chatenay-malabry,rats-cachan,409,981,41.6922
deratisation-chatenay-malabry,rats-fresnes,391,948,41.2447
deratisation-chatenay-malabry,rats-gentilly,376,981,38.3282
deratisation-chatenay-malabry,rats-le-kremlin-bicetre,364,987,36.8794
deratisation-chatenay-malabry,rats-lhay-les-roses,391,938,41.6844
deratisation-chatenay-malabry,souris-arcueil,371,983,37.7416
deratisation-chatenay-malabry,souris-cachan,398,954,41.7191
deratisation-chatenay-malabry,souris-fresnes,394,941,41.8704
deratisation-chatenay-malabry,souris-gentilly,376,981,38.3282
deratisation-chatenay-malabry,souris-le-kremlin-bicetre,364,987,36.8794
deratisation-chatenay-malabry,souris-lhay-les-roses,403,935,43.1016
deratisation-chatenay-malabry,xylophages-antony,257,952,26.9958
deratisation-chatenay-malabry,xylophages-chatenay-malabry,265,944,28.072
deratisation-chatenay-malabry,xylophages-choisy-le-roi,257,950,27.0526
deratisation-chatenay-malabry,xylophages-orly,257,950,27.0526
deratisation-chatenay-malabry,xylophages-thiais,256,949,26.9758
deratisation-chatenay-malabry,xylophages-versailles,256,952,26.8908
deratisation-chevilly-larue,deratisation-choisy-le-roi,401,702,57.1225
deratisation-chevilly-larue,deratisation-clamart,377,695,54.2446
deratisation-chevilly-larue,deratisation-orly,416,801,51.9351
deratisation-chevilly-larue,deratisation-rungis,369,670,55.0746
deratisation-chevilly-larue,deratisation-thiais,413,922,44.7939
deratisation-chevilly-larue,deratisation-versailles,377,700,53.8571
deratisation-chevilly-larue,deratisation-villejuif,395,799,49.4368
deratisation-chevilly-larue,deratisation-vitry-sur-seine,415,785,52.8662
deratisation-chevilly-larue,fourmis-antony,218,780,27.9487
deratisation-chevilly-larue,fourmis-chatenay-malabry,215,784,27.4235
deratisation-chevilly-larue,fourmis-choisy-le-roi,218,778,28.0206
deratisation-chevilly-larue,fourmis-orly,217,779,27.8562
deratisation-chevilly-larue,fourmis-thiais,218,776,28.0928
deratisation-chevilly-larue,fourmis-versailles,217,780,27.8205
deratisation-chevilly-larue,frelon-asiatique-chatenay-malabry,209,784,26.6582
deratisation-chevilly-larue,frelon-asiatique-orly,211,779,27.086
deratisation-chevilly-larue,frelon-asiatique-thiais,212,776,27.3196
deratisation-chevilly-larue,frelons-antony,226,890,25.3933
deratisation-chevilly-larue,frelons-arcueil,158,741,21.3225
deratisation-chevilly-larue,frelons-choisy-le-roi,211,776,27.1907
deratisation-chevilly-larue,frelons-clamart,156,740,21.0811
deratisation-chevilly-larue,frelons-gentilly,159,743,21.3997
deratisation-chevilly-larue,frelons-le-kremlin-bicetre,160,737,21.7096
deratisation-chevilly-larue,frelons-orly,210,777,27.027
deratisation-chevilly-larue,frelons-thiais,211,774,27.261
deratisation-chevilly-larue,frelons-versailles,230,910,25.2747
deratisation-chevilly-larue,guepes-antony,227,890,25.5056
deratisation-chevilly-larue,guepes-arcueil,154,744,20.6989
deratisation-chevilly-larue,guepes-chatenay-malabry,207,784,26.4031
deratisation-chevilly-larue,guepes-choisy-le-roi,211,786,26.8448
deratisation-chevilly-larue,guepes-clamart,152,742,20.4852
deratisation-chevilly-larue,guepes-gentilly,155,746,20.7775
deratisation-chevilly-larue,guepes-le-kremlin-bicetre,155,740,20.9459
deratisation-chevilly-larue,guepes-orly,209,779,26.8293
deratisation-chevilly-larue,guepes-thiais,210,776,27.0619
deratisation-chevilly-larue,guepes-versailles,210,892,23.5426
deratisation-chevilly-larue,mouches-antony,215,782,27.4936
deratisation-chevilly-larue,mouches-chatenay-malabry,212,786,26.972
deratisation-chevilly-larue,mouches-choisy-le-roi,215,780,27.5641
deratisation-chevilly-larue,mouches-orly,214,781,27.4008
deratisation-chevilly-larue,mouches-thiais,215,778,27.635
deratisation-chevilly-larue,mouches-versailles,214,782,27.3657
deratisation-chevilly-larue,punaises-de-lit-antony,244,897,27.2018
deratisation-chevilly-larue,punaises-de-lit-arcueil,303,851,35.6052
deratisation-chevilly-larue,punaises-de-lit-cachan,338,826,40.9201
deratisation-chevilly-larue,punaises-de-lit-chatenay-malabry,304,861,35.3078
deratisation-chevilly-larue,punaises-de-lit-choisy-le-roi,217,771,28.1453
deratisation-chevilly-larue,punaises-de-lit-clamart,303,859,35.2736
deratisation-chevilly-larue,punaises-de-lit-fresnes,337,795,42.3899
deratisation-chevilly-larue,punaises-de-lit-gentilly,305,852,35.7981
deratisation-chevilly-larue,punaises-de-lit-le-kremlin-bicetre,301,850,35.4118
deratisation-chevilly-larue,punaises-de-lit-lhay-les-roses,350,804,43.5323
deratisation-chevilly-larue,punaises-de-lit-orly,216,772,27.9793
deratisation-chevilly-larue,punaises-de-lit-thiais,217,769,28.2185
deratisation-chevilly-larue,punaises-de-lit-versailles,216,774,27.907
deratisation-chevilly-larue,rats-arcueil,302,852,35.446
deratisation-chevilly-larue,rats-cachan,363,827,43.8936
deratisation-chevilly-larue,rats-fresnes,359,780,46.0256
deratisation-chevilly-larue,rats-gentilly,304,853,35.6389
deratisation-chevilly-larue,rats-le-kremlin-bicetre,300,851,35.2526
deratisation-chevilly-larue,rats-lhay-les-roses,356,773,46.0543
deratisation-chevilly-larue,souris-arcueil,302,852,35.446
deratisation-chevilly-larue,souris-cachan,358,794,45.0882
deratisation-chevilly-larue,souris-fresnes,363,772,47.0207
deratisation-chevilly-larue,souris-gentilly,304,853,35.6389
deratisation-chevilly-larue,souris-le-kremlin-bicetre,300,851,35.2526
deratisation-chevilly-larue,souris-lhay-les-roses,361,777,46.4607
deratisation-chevilly-larue,xylophages-antony,218,791,27.5601
deratisation-chevilly-larue,xylophages-chatenay-malabry,215,794,27.0781
deratisation-chevilly-larue,xylophages-choisy-le-roi,218,789,27.6299
deratisation-chevilly-larue,xylophages-orly,217,790,27.4684
deratisation-chevilly-larue,xylophages-thiais,218,787,27.7001
deratisation-chevilly-larue,xylophages-versailles,217,791,27.4336
deratisation-choisy-le-roi,deratisation-clamart,364,677,53.7666
deratisation-choisy-le-roi,deratisation-orly,397,789,50.3169
deratisation-choisy-le-roi,deratisation-rungis,362,646,56.0372
deratisation-choisy-le-roi,deratisation-thiais,424,880,48.1818
deratisation-choisy-le-roi,deratisation-versailles,364,682,53.3724
deratisation-choisy-le-roi,deratisation-villejuif,397,766,51.8277
deratisation-choisy-le-roi,deratisation-vitry-sur-seine,406,763,53.211
deratisation-choisy-le-roi,fourmis-antony,216,751,28.7617
deratisation-choisy-le-roi,fourmis-chatenay-malabry,213,755,28.2119
deratisation-choisy-le-roi,fourmis-choisy-le-roi,215,750,28.6667
deratisation-choisy-le-roi,fourmis-orly,215,750,28.6667
deratisation-choisy-le-roi,fourmis-thiais,216,747,28.9157
deratisation-choisy-le-roi,fourmis-versailles,215,751,28.6285
deratisation-choisy-le-roi,frelon-asiatique-chatenay-malabry,205,757,27.0806
deratisation-choisy-le-roi,frelon-asiatique-orly,207,752,27.5266
deratisation-choisy-le-roi,frelon-asiatique-thiais,208,749,27.7704
deratisation-choisy-le-roi,frelons-antony,225,860,26.1628
deratisation-choisy-le-roi,frelons-arcueil,149,719,20.7232
deratisation-choisy-le-roi,frelons-choisy-le-roi,206,750,27.4667
deratisation-choisy-le-roi,frelons-clamart,149,716,20.8101
deratisation-choisy-le-roi,frelons-gentilly,152,719,21.1405
deratisation-choisy-le-roi,frelons-le-kremlin-bicetre,152,714,21.2885
deratisation-choisy-le-roi,frelons-orly,206,750,27.4667
deratisation-choisy-le-roi,frelons-thiais,207,747,27.7108
deratisation-choisy-le-roi,frelons-versailles,231,878,26.3098
deratisation-choisy-le-roi,guepes-antony,217,869,24.9712
deratisation-choisy-le-roi,guepes-arcueil,146,721,20.2497
deratisation-choisy-le-roi,guepes-chatenay-malabry,207,753,27.49
deratisation-choisy-le-roi,guepes-choisy-le-roi,210,756,27.7778
deratisation-choisy-le-roi,guepes-clamart,146,717,20.3626
deratisation-choisy-le-roi,guepes-gentilly,149,721,20.6657
deratisation-choisy-le-roi,guepes-le-kremlin-bicetre,148,716,20.6704
deratisation-choisy-le-roi,guepes-orly,209,748,27.9412
deratisation-choisy-le-roi,guepes-thiais,210,745,28.1879
deratisation-choisy-le-roi,guepes-versailles,207,864,23.9583
deratisation-choisy-le-roi,mouches-antony,213,753,28.2869
deratisation-choisy-le-roi,mouches-chatenay-malabry,210,757,27.7411
deratisation-choisy-le-roi,mouches-choisy-le-roi,212,752,28.1915
deratisation-choisy-le-roi,mouches-orly,212,752,28.1915
deratisation-choisy-le-roi,mouches-thiais,213,749,28.4379
deratisation-choisy-le-roi,mouches-versailles,212,753,28.1541
deratisation-choisy-le-roi,punaises-de-lit-antony,242,868,27.8802
deratisation-choisy-le-roi,punaises-de-lit-arcueil,316,807,39.1574
deratisation-choisy-le-roi,punaises-de-lit-cachan,333,800,41.625
deratisation-choisy-le-roi,punaises-de-lit-chatenay-malabry,316,818,38.6308
deratisation-choisy-le-roi,punaises-de-lit-choisy-le-roi,210,747,28.1124
deratisation-choisy-le-roi,punaises-de-lit-clamart,316,815,38.773
deratisation-choisy-le-roi,punaises-de-lit-fresnes,327,774,42.2481
deratisation-choisy-le-roi,punaises-de-lit-gentilly,319,807,39.5291
deratisation-choisy-le-roi,punaises-de-lit-le-kremlin-bicetre,305,815,37.4233
deratisation-choisy-le-roi,punaises-de-lit-lhay-les-roses,338,785,43.0573
deratisation-choisy-le-roi,punaises-de-lit-orly,210,747,28.1124
deratisation-choisy-le-roi,punaises-de-lit-thiais,211,744,28.3602
deratisation-choisy-le-roi,punaises-de-lit-versailles,210,749,28.0374
deratisation-choisy-le-roi,rats-arcueil,316,807,39.1574
deratisation-choisy-le-roi,rats-cachan,354,805,43.9752
deratisation-choisy-le-roi,rats-fresnes,349,759,45.9816
deratisation-choisy-le-roi,rats-gentilly,319,807,39.5291
deratisation-choisy-le-roi,rats-le-kremlin-bicetre,305,815,37.4233
deratisation-choisy-le-roi,rats-lhay-les-roses,339,759,44.664
deratisation-choisy-le-roi,souris-arcueil,316,807,39.1574
deratisation-choisy-le-roi,souris-cachan,341,780,43.7179
deratisation-choisy-le-roi,souris-fresnes,342,762,44.8819
deratisation-choisy-le-roi,souris-gentilly,319,807,39.5291
deratisation-choisy-le-roi,souris-le-kremlin-bicetre,305,815,37.4233
deratisation-choisy-le-roi,souris-lhay-les-roses,354,753,47.012
deratisation-choisy-le-roi,xylophages-antony,215,763,28.1782
deratisation-choisy-le-roi,xylophages-chatenay-malabry,212,766,27.6762
deratisation-choisy-le-roi,xylophages-choisy-le-roi,214,762,28.084
deratisation-choisy-le-roi,xylophages-orly,214,762,28.084
deratisation-choisy-le-roi,xylophages-thiais,215,759,28.3267
deratisation-choisy-le-roi,xylophages-versailles,214,763,28.0472
deratisation-clamart,deratisation-orly,455,700,65.0
deratisation-clamart,deratisation-rungis,361,616,58.6039
deratisation-clamart,deratisation-thiais,403,870,46.3218
deratisation-clamart,deratisation-versailles,495,520,95.1923
deratisation-clamart,deratisation-villejuif,395,737,53.5957
deratisation-clamart,deratisation-vitry-sur-seine,410,728,56.3187
deratisation-clamart,fourmis-antony,220,716,30.7263
deratisation-clamart,fourmis-chatenay-malabry,216,721,29.9584
deratisation-clamart,fourmis-choisy-le-roi,219,715,30.6294
deratisation-clamart,fourmis-orly,219,715,30.6294
deratisation-clamart,fourmis-thiais,220,712,30.8989
deratisation-clamart,fourmis-versailles,218,717,30.4045
deratisation-clamart,frelon-asiatique-chatenay-malabry,209,722,28.9474
deratisation-clamart,frelon-asiatique-orly,212,716,29.6089
deratisation-clamart,frelon-asiatique-thiais,213,713,29.8738
deratisation-clamart,frelons-antony,235,819,28.6935
deratisation-clamart,frelons-arcueil,165,672,24.5536
deratisation-clamart,frelons-choisy-le-roi,211,714,29.5518
deratisation-clamart,frelons-clamart,171,663,25.7919
deratisation-clamart,frelons-gentilly,164,676,24.2604
deratisation-clamart,frelons-le-kremlin-bicetre,165,670,24.6269
deratisation-clamart,frelons-orly,211,714,29.5518
deratisation-clamart,frelons-thiais,212,711,29.8172
deratisation-clamart,frelons-versailles,238,840,28.3333
deratisation-clamart,guepes-antony,230,825,27.8788
deratisation-clamart,guepes-arcueil,162,674,24.0356
deratisation-clamart,guepes-chatenay-malabry,208,721,28.8488
deratisation-clamart,guepes-choisy-le-roi,211,724,29.1436
deratisation-clamart,guepes-clamart,168,664,25.3012
deratisation-clamart,guepes-gentilly,161,678,23.7463
deratisation-clamart,guepes-le-kremlin-bicetre,161,672,23.9583
deratisation-clamart,guepes-orly,211,715,29.5105
deratisation-clamart,guepes-thiais,212,712,29.7753
deratisation-clamart,guepes-versailles,225,815,27.6074
deratisation-clamart,mouches-antony,216,719,30.0417
deratisation-clamart,mouches-chatenay-malabry,212,724,29.2818
deratisation-clamart,mouches-choisy-le-roi,215,718,29.9443
deratisation-clamart,mouches-orly,215,718,29.9443
deratisation-clamart,mouches-thiais,216,715,30.2098
deratisation-clamart,mouches-versailles,214,720,29.7222
deratisation-clamart,punaises-de-lit-antony,252,827,30.4716
deratisation-clamart,punaises-de-lit-arcueil,315,777,40.5405
deratisation-clamart,punaises-de-lit-cachan,348,754,46.1538
deratisation-clamart,punaises-de-lit-chatenay-malabry,316,787,40.1525
deratisation-clamart,punaises-de-lit-choisy-le-roi,216,710,30.4225
deratisation-clamart,punaises-de-lit-clamart,325,775,41.9355
deratisation-clamart,punaises-de-lit-fresnes,341,729,46.7764
deratisation-clamart,punaises-de-lit-gentilly,316,779,40.5648
deratisation-clamart,punaises-de-lit-le-kremlin-bicetre,321,768,41.7969
deratisation-clamart,punaises-de-lit-lhay-les-roses,350,742,47.1698
deratisation-clamart,punaises-de-lit-orly,216,710,30.4225
deratisation-clamart,punaises-de-lit-thiais,217,707,30.6931
deratisation-clamart,punaises-de-lit-versailles,215,713,30.1543
deratisation-clamart,rats-arcueil,314,778,40.3599
deratisation-clamart,rats-cachan,364,764,47.644
deratisation-clamart,rats-fresnes,352,725,48.5517
deratisation-clamart,rats-gentilly,315,780,40.3846
deratisation-clamart,rats-le-kremlin-bicetre,320,769,41.6125
deratisation-clamart,rats-lhay-les-roses,356,711,50.0703
deratisation-clamart,souris-arcueil,314,778,40.3599
deratisation-clamart,souris-cachan,368,722,50.9695
deratisation-clamart,souris-fresnes,349,724,48.2044
deratisation-clamart,souris-gentilly,315,780,40.3846
deratisation-clamart,souris-le-kremlin-bicetre,320,769,41.6125
deratisation-clamart,souris-lhay-les-roses,356,720,49.4444
deratisation-clamart,xylophages-antony,218,729,29.904
deratisation-clamart,xylophages-chatenay-malabry,214,733,29.1951
deratisation-clamart,xylophages-choisy-le-roi,217,728,29.8077
deratisation-clamart,xylophages-orly,217,728,29.8077
deratisation-clamart,xylophages-thiais,218,725,30.069
deratisation-clamart,xylophages-versailles,216,730,29.589
deratisation-orly,deratisation-rungis,379,743,51.0094
deratisation-orly,deratisation-thiais,470,948,49.5781
deratisation-orly,deratisation-versailles,454,706,64.3059
deratisation-orly,deratisation-villejuif,450,827,54.4135
deratisation-orly,deratisation-vitry-sur-seine,459,824,55.7039
deratisation-orly,fourmis-antony,241,840,28.6905
deratisation-orly,fourmis-chatenay-malabry,237,845,28.0473
deratisation-orly,fourmis-choisy-le-roi,241,838,28.7589
deratisation-orly,fourmis-orly,242,837,28.9128
deratisation-orly,fourmis-thiais,241,836,28.8278
deratisation-orly,fourmis-versailles,238,842,28.266
deratisation-orly,frelon-asiatique-chatenay-malabry,228,848,26.8868
deratisation-orly,frelon-asiatique-orly,233,840,27.7381
deratisation-orly,frelon-asiatique-thiais,232,839,27.652
deratisation-orly,frelons-antony,257,942,27.2824
deratisation-orly,frelons-arcueil,175,807,21.6853
deratisation-orly,frelons-choisy-le-roi,232,838,27.685
deratisation-orly,frelons-clamart,171,808,21.1634
deratisation-orly,frelons-gentilly,174,811,21.455
deratisation-orly,frelons-le-kremlin-bicetre,174,806,21.5881
